Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,NBP,transp,evap,interc,prec,SoilC,SoilC_slow,LitC,VegC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,SoilN,SoilN_slow,LitN,VegN
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN)
2001,0.000265669,0.00700707,0.00411587,0.0038502,-3.53687e-08,0,3.43919e-05,0.000231241,0.00288509,0.000297039,0.000215577,0.005318,0.083628,0.026505,0.00294004,0.00390519,7.48049e-05,1.79021e-05,5.69748e-06,1.49943e-05,-4.58899e-10,0,3.89791e-07,0.00490943,0.00164537,5.76114e-05,9.0081e-05
2002,8.22335e-06,0.00660528,0.00387472,0.0038665,4.43414e-09,0,7.81348e-05,-6.9907e-05,0.00278,0.00023191,0.000168692,0.00471444,0.0835375,0.0265101,0.00290896,0.0039568,6.78642e-05,1.60351e-05,7.72094e-06,1.37679e-05,7.39814e-11,0,8.40483e-07,0.00491454,0.00164571,5.74413e-05,8.85023e-05
2003,0.000178402,0.00672068,0.00404468,0.00386627,-1.3278e-08,0,4.64866e-05,0.000131902,0.00294808,0.000215732,0.00023232,0.00552999,0.0836279,0.0265152,0.0028616,0.00404575,6.69588e-05,1.559e-05,1.16896e-05,1.45469e-05,4.82038e-10,0,4.79741e-07,0.00492165,0.00164607,5.57205e-05,8.71077e-05
2004,0.000397505,0.00722089,0.00423246,0.00383496,6.78731e-10,0,3.62669e-05,0.000361239,0.00301908,0.000293733,0.000171654,0.00430562,0.0839102,0.0265199,0.00303823,0.00394804,7.44309e-05,1.98281e-05,3.81047e-06,1.51482e-05,-5.71796e-11,0,3.87769e-07,0.00492894,0.00164634,5.97423e-05,8.57084e-05
2005,0.000312115,0.0070346,0.0042323,0.00392019,-1.46303e-08,0,3.65508e-05,0.00027555,0.00304304,0.00031707,0.000255631,0.00743368,0.0840193,0.0265256,0.00303001,0.00412265,6.94462e-05,1.73393e-05,9.20765e-06,1.48317e-05,4.32938e-10,0,3.72171e-07,0.00493693,0.00164673,5.87846e-05,8.51128e-05
2006,0.000555869,0.00745718,0.00444423,0.00388836,-4.61599e-08,0,3.81589e-05,0.000517664,0.0030524,0.000314459,0.000213595,0.00670872,0.0842994,0.0265309,0.00322941,0.00416085,7.48656e-05,2.27219e-05,4.52284e-06,1.61313e-05,-6.78843e-10,0,3.96849e-07,0.00494423,0.00164704,6.27642e-05,8.53514e-05
2007,-0.000187605,0.00646043,0.00384673,0.00403434,7.53883e-08,0,0.000160989,-0.000348519,0.00272596,0.000222257,0.000255453,0.00534814,0.0842537,0.0265381,0.00295247,0.00413492,6.48801e-05,1.57219e-05,9.70894e-06,1.3433e-05,2.28198e-09,0,1.56792e-06,0.00495289,0.00164752,5.65941e-05,8.25349e-05
2008,0.000836005,0.00783877,0.00472885,0.00389284,-9.76117e-08,0,3.86648e-05,0.000797243,0.00313819,0.000292793,0.000189453,0.00691384,0.0847257,0.0265433,0.00325335,0.00415934,7.8997e-05,2.49898e-05,3.47639e-06,1.67693e-05,-2.60406e-09,0,3.93048e-07,0.00496258,0.00164782,6.26059e-05,8.22859e-05
2009,-0.000266324,0.00622443,0.00373627,0.00400259,1.82439e-08,0,0.000138457,-0.000404763,0.00245453,0.000237414,0.000190883,0.00495073,0.0844276,0.02655,0.00297295,0.00433309,6.64048e-05,1.37927e-05,9.4767e-06,1.4161e-05,1.56893e-09,0,1.40927e-06,0.00496419,0.00164827,5.65994e-05,8.8568e-05
2010,9.22612e-05,0.00682033,0.00405866,0.00396639,-8.1551e-08,0,7.80435e-05,1.41361e-05,0.00267466,0.000311189,0.00025821,0.00681395,0.0845623,0.0265561,0.00284295,0.00434247,6.88494e-05,1.53649e-05,1.06396e-05,1.56562e-05,-2.11935e-09,0,7.60023e-07,0.0049736,0.00164868,5.48402e-05,8.58181e-05
2011,4.46919e-05,0.00661826,0.00391885,0.00387415,2.59619e-07,0,0.00027399,-0.000229038,0.0027409,0.000265375,0.000201804,0.0046723,0.0845433,0.0265609,0.00275325,0.00422212,7.27732e-05,1.6243e-05,7.47061e-06,1.53285e-05,7.56731e-09,0,2.73514e-06,0.00497729,0.001649,5.36378e-05,8.6356e-05
2012,0.000197782,0.00662422,0.0040191,0.00382132,-1.64684e-07,0,0.000186922,1.06951e-05,0.00274201,0.000211768,0.000186503,0.00453,0.084535,0.026565,0.00274962,0.00424478,7.09127e-05,1.51464e-05,1.23133e-05,1.54655e-05,-5.51766e-09,0,1.85896e-06,0.00497929,0.0016493,5.33416e-05,8.67952e-05
2013,0.000334416,0.00707552,0.00415813,0.00382371,-1.17748e-07,0,3.757e-05,0.000296729,0.00288059,0.000292768,0.000224788,0.00688328,0.0845903,0.0265692,0.00287405,0.00436174,7.46797e-05,1.56334e-05,8.69694e-06,1.64068e-05,-4.12954e-09,0,3.88678e-07,0.00498143,0.00164958,5.61731e-05,9.06914e-05
2014,0.000411117,0.00730197,0.00421013,0.00379901,-2.44068e-10,0,4.33894e-05,0.000367728,0.00272781,0.000286724,0.000132376,0.00408385,0.0846904,0.026573,0.00317249,0.00433092,7.83062e-05,1.8535e-05,4.39865e-06,1.56739e-05,-2.13388e-09,0,4.65397e-07,0.00498368,0.00164982,6.35443e-05,9.05814e-05
2015,0.000123367,0.00695488,0.00402795,0.00390458,-8.01793e-10,0,6.80851e-05,5.52812e-05,0.00272176,0.000270378,0.000165004,0.0036833,0.0845653,0.0265782,0.00314244,0.00454142,7.6402e-05,1.79031e-05,6.47452e-06,1.58979e-05,-3.61549e-10,0,7.37555e-07,0.00498596,0.00165016,6.35023e-05,9.64241e-05
2016,-0.000157455,0.00641098,0.00375702,0.00391448,6.94195e-08,0,0.00019966,-0.000357045,0.00240267,0.000269539,0.000183984,0.00553649,0.0844094,0.0265835,0.00290385,0.00457886,7.21329e-05,1.36655e-05,1.21968e-05,1.48523e-05,1.88703e-09,0,2.15463e-06,0.00498905,0.00165055,5.90338e-05,9.8023e-05
